country,year,sex,age,suicides_no,population,suicides_100k, gdp_per_year,gdp_per_capita,generation
Chile,1991,male,35-54 years,222.0,1404000,15.81,"37,83,47,93,730",3187.0,Boomers
Chile,1991,male,25-34 years,143.0,1178100,12.14,"37,83,47,93,730",3187.0,Boomers
Chile,1991,male,15-24 years,142.0,1243900,11.42,"37,83,47,93,730",3187.0,Generation X
Chile,1991,female,35-54 years,42.0,1453200,2.89,"37,83,47,93,730",3187.0,Boomers
Chile,1991,female,15-24 years,34.0,1217200,2.79,"37,83,47,93,730",3187.0,Generation X
Chile,1991,female,75+ years,5.0,186300,2.68,"37,83,47,93,730",3187.0,G.I. Generation
Chile,1991,female,25-34 years,29.0,1171500,2.48,"37,83,47,93,730",3187.0,Boomers
Chile,1991,female,55-74 years,16.0,750400,2.13,"37,83,47,93,730",3187.0,Silent
Chile,1991,female,5-14 years,7.0,1247600,0.56,"37,83,47,93,730",3187.0,Millenials
Chile,1991,male,5-14 years,5.0,1289100,0.39,"37,83,47,93,730",3187.0,Millenials
Chile,1992,male,75+ years,25.0,118000,21.19,"45,96,43,27,559",3791.0,G.I. Generation
Chile,1992,male,55-74 years,105.0,640000,16.41,"45,96,43,27,559",3791.0,Silent
Chile,1992,male,25-34 years,162.0,1211000,13.38,"45,96,43,27,559",3791.0,Boomers
Chile,1992,male,35-54 years,170.0,1435000,11.85,"45,96,43,27,559",3791.0,Boomers
Chile,1992,male,15-24 years,94.0,1245000,7.55,"45,96,43,27,559",3791.0,Generation X
Chile,1992,female,15-24 years,29.0,1218000,2.38,"45,96,43,27,559",3791.0,Generation X
Chile,1992,female,25-34 years,25.0,1205000,2.07,"45,96,43,27,559",3791.0,Boomers
Chile,1992,female,35-54 years,27.0,1512000,1.79,"45,96,43,27,559",3791.0,Boomers
Chile,1992,female,55-74 years,12.0,769000,1.56,"45,96,43,27,559",3791.0,Silent
Chile,1992,male,5-14 years,6.0,1316000,0.46,"45,96,43,27,559",3791.0,Millenials
Chile,1992,female,5-14 years,3.0,1273000,0.24,"45,96,43,27,559",3791.0,Millenials
Chile,1992,female,75+ years,0.0,183000,0.0,"45,96,43,27,559",3791.0,G.I. Generation
Chile,1993,male,75+ years,50.0,119900,41.7,"49,29,77,73,130",4006.0,G.I. Generation
Chile,1993,male,55-74 years,110.0,649000,16.95,"49,29,77,73,130",4006.0,Silent
Chile,1993,male,35-54 years,187.0,1509600,12.39,"49,29,77,73,130",4006.0,Boomers
Chile,1993,male,25-34 years,150.0,1213100,12.37,"49,29,77,73,130",4006.0,Boomers
Chile,1993,male,15-24 years,118.0,1237400,9.54,"49,29,77,73,130",4006.0,Generation X
Chile,1993,female,35-54 years,45.0,1555600,2.89,"49,29,77,73,130",4006.0,Boomers
Chile,1993,female,55-74 years,18.0,782200,2.3,"49,29,77,73,130",4006.0,Silent
Chile,1993,female,15-24 years,26.0,1209600,2.15,"49,29,77,73,130",4006.0,Generation X
Chile,1993,female,25-34 years,24.0,1205200,1.99,"49,29,77,73,130",4006.0,Boomers
Chile,1993,male,5-14 years,9.0,1334500,0.67,"49,29,77,73,130",4006.0,Millenials
Chile,1993,female,5-14 years,3.0,1290200,0.23,"49,29,77,73,130",4006.0,Millenials
Chile,1993,female,75+ years,0.0,200100,0.0,"49,29,77,73,130",4006.0,G.I. Generation
Chile,1994,male,75+ years,33.0,123700,26.68,"57,00,84,25,296",4551.0,G.I. Generation
Chile,1994,male,55-74 years,127.0,666400,19.06,"57,00,84,25,296",4551.0,Silent
Chile,1994,male,25-34 years,184.0,1224400,15.03,"57,00,84,25,296",4551.0,Boomers
Chile,1994,male,35-54 years,223.0,1564900,14.25,"57,00,84,25,296",4551.0,Boomers
Chile,1994,male,15-24 years,135.0,1235400,10.93,"57,00,84,25,296",4551.0,Generation X
Chile,1994,female,25-34 years,26.0,1215800,2.14,"57,00,84,25,296",4551.0,Boomers
Chile,1994,female,55-74 years,16.0,799600,2.0,"57,00,84,25,296",4551.0,Silent
Chile,1994,female,35-54 years,30.0,1609700,1.86,"57,00,84,25,296",4551.0,Boomers
Chile,1994,female,15-24 years,18.0,1206800,1.49,"57,00,84,25,296",4551.0,Generation X
Chile,1994,female,75+ years,3.0,207300,1.45,"57,00,84,25,296",4551.0,G.I. Generation
Chile,1994,female,5-14 years,4.0,1313500,0.3,"57,00,84,25,296",4551.0,Millenials
Chile,1994,male,5-14 years,2.0,1359100,0.15,"57,00,84,25,296",4551.0,Millenials
Chile,1995,male,75+ years,42.0,133512,31.46,"73,44,70,63,319",5695.0,G.I. Generation
Chile,1995,male,55-74 years,144.0,688457,20.92,"73,44,70,63,319",5695.0,Silent
Chile,1995,male,35-54 years,271.0,1658149,16.34,"73,44,70,63,319",5695.0,Boomers
Chile,1995,male,25-34 years,191.0,1229397,15.54,"73,44,70,63,319",5695.0,Generation X
Chile,1995,male,15-24 years,149.0,1250060,11.92,"73,44,70,63,319",5695.0,Generation X
Chile,1995,female,55-74 years,27.0,835569,3.23,"73,44,70,63,319",5695.0,Silent
Chile,1995,female,15-24 years,32.0,1219884,2.62,"73,44,70,63,319",5695.0,Generation X
Chile,1995,female,75+ years,5.0,231756,2.16,"73,44,70,63,319",5695.0,G.I. Generation
Chile,1995,female,35-54 years,35.0,1697961,2.06,"73,44,70,63,319",5695.0,Boomers
Chile,1995,female,25-34 years,20.0,1218604,1.64,"73,44,70,63,319",5695.0,Generation X
Chile,1995,male,5-14 years,10.0,1390311,0.72,"73,44,70,63,319",5695.0,Millenials
Chile,1995,female,5-14 years,4.0,1343983,0.3,"73,44,70,63,319",5695.0,Millenials
Chile,1996,male,55-74 years,159.0,710072,22.39,"78,03,95,72,222",5946.0,Silent
Chile,1996,male,75+ years,27.0,139885,19.3,"78,03,95,72,222",5946.0,G.I. Generation
Chile,1996,male,35-54 years,266.0,1711922,15.54,"78,03,95,72,222",5946.0,Boomers
Chile,1996,male,25-34 years,174.0,1241653,14.01,"78,03,95,72,222",5946.0,Generation X
Chile,1996,male,15-24 years,163.0,1251601,13.02,"78,03,95,72,222",5946.0,Generation X
Chile,1996,female,15-24 years,35.0,1220658,2.87,"78,03,95,72,222",5946.0,Generation X
Chile,1996,female,55-74 years,19.0,857363,2.22,"78,03,95,72,222",5946.0,Silent
Chile,1996,female,35-54 years,37.0,1749299,2.12,"78,03,95,72,222",5946.0,Boomers
Chile,1996,female,25-34 years,22.0,1230619,1.79,"78,03,95,72,222",5946.0,Generation X
Chile,1996,female,75+ years,4.0,241120,1.66,"78,03,95,72,222",5946.0,G.I. Generation
Chile,1996,male,5-14 years,7.0,1408982,0.5,"78,03,95,72,222",5946.0,Millenials
Chile,1996,female,5-14 years,4.0,1361915,0.29,"78,03,95,72,222",5946.0,Millenials
Chile,1997,male,75+ years,41.0,145725,28.14,"84,95,23,60,922",6368.0,G.I. Generation
Chile,1997,male,55-74 years,137.0,734236,18.66,"84,95,23,60,922",6368.0,Silent
Chile,1997,male,25-34 years,185.0,1250037,14.8,"84,95,23,60,922",6368.0,Generation X
Chile,1997,male,35-54 years,260.0,1763823,14.74,"84,95,23,60,922",6368.0,Boomers
Chile,1997,male,15-24 years,147.0,1255098,11.71,"84,95,23,60,922",6368.0,Generation X
Chile,1997,female,15-24 years,47.0,1223306,3.84,"84,95,23,60,922",6368.0,Generation X
Chile,1997,female,35-54 years,40.0,1798922,2.22,"84,95,23,60,922",6368.0,Boomers
Chile,1997,female,55-74 years,17.0,881537,1.93,"84,95,23,60,922",6368.0,Silent
Chile,1997,female,25-34 years,22.0,1238772,1.78,"84,95,23,60,922",6368.0,Generation X
Chile,1997,female,75+ years,4.0,250029,1.6,"84,95,23,60,922",6368.0,G.I. Generation
Chile,1997,male,5-14 years,6.0,1422834,0.42,"84,95,23,60,922",6368.0,Millenials
Chile,1997,female,5-14 years,4.0,1375231,0.29,"84,95,23,60,922",6368.0,Millenials
Chile,1998,male,75+ years,42.0,151228,27.77,"81,57,74,30,181",6023.0,G.I. Generation
Chile,1998,male,55-74 years,174.0,760504,22.88,"81,57,74,30,181",6023.0,Silent
Chile,1998,male,35-54 years,320.0,1814884,17.63,"81,57,74,30,181",6023.0,Boomers
Chile,1998,male,25-34 years,208.0,1254955,16.57,"81,57,74,30,181",6023.0,Generation X
Chile,1998,male,15-24 years,151.0,1261357,11.97,"81,57,74,30,181",6023.0,Generation X
Chile,1998,female,75+ years,9.0,258839,3.48,"81,57,74,30,181",6023.0,G.I. Generation
Chile,1998,female,15-24 years,37.0,1228590,3.01,"81,57,74,30,181",6023.0,Generation X
Chile,1998,female,25-34 years,30.0,1243432,2.41,"81,57,74,30,181",6023.0,Generation X
Chile,1998,female,35-54 years,40.0,1847894,2.16,"81,57,74,30,181",6023.0,Boomers
Chile,1998,female,55-74 years,12.0,907553,1.32,"81,57,74,30,181",6023.0,Silent
Chile,1998,female,5-14 years,4.0,1383385,0.29,"81,57,74,30,181",6023.0,Millenials
Chile,1998,male,5-14 years,4.0,1431319,0.28,"81,57,74,30,181",6023.0,Millenials
Chile,1999,male,75+ years,51.0,156699,32.55,"75,17,37,94,497",5470.0,G.I. Generation
Chile,1999,male,55-74 years,167.0,788056,21.19,"75,17,37,94,497",5470.0,Silent
Chile,1999,male,25-34 years,222.0,1257020,17.66,"75,17,37,94,497",5470.0,Generation X
Chile,1999,male,35-54 years,323.0,1866819,17.3,"75,17,37,94,497",5470.0,Boomers
Chile,1999,male,15-24 years,137.0,1271218,10.78,"75,17,37,94,497",5470.0,Generation X
Chile,1999,female,55-74 years,26.0,934470,2.78,"75,17,37,94,497",5470.0,Silent
Chile,1999,female,15-24 years,34.0,1237322,2.75,"75,17,37,94,497",5470.0,Generation X
Chile,1999,female,25-34 years,33.0,1245169,2.65,"75,17,37,94,497",5470.0,Generation X
Chile,1999,female,35-54 years,39.0,1897956,2.05,"75,17,37,94,497",5470.0,Boomers
Chile,1999,female,75+ years,5.0,268032,1.87,"75,17,37,94,497",5470.0,G.I. Generation
Chile,1999,male,5-14 years,3.0,1434608,0.21,"75,17,37,94,497",5470.0,Millenials
Chile,1999,female,5-14 years,1.0,1386513,0.07,"75,17,37,94,497",5470.0,Millenials
Chile,2000,male,75+ years,66.0,162328,40.66,"77,86,09,32,152",5584.0,G.I. Generation
Chile,2000,male,55-74 years,214.0,816437,26.21,"77,86,09,32,152",5584.0,Silent
Chile,2000,male,25-34 years,305.0,1256699,24.27,"77,86,09,32,152",5584.0,Generation X
Chile,2000,male,35-54 years,457.0,1920281,23.8,"77,86,09,32,152",5584.0,Boomers
Chile,2000,male,15-24 years,216.0,1284868,16.81,"77,86,09,32,152",5584.0,Generation X
Chile,2000,female,55-74 years,40.0,961724,4.16,"77,86,09,32,152",5584.0,Silent
Chile,2000,female,15-24 years,48.0,1249702,3.84,"77,86,09,32,152",5584.0,Generation X
Chile,2000,female,35-54 years,70.0,1949811,3.59,"77,86,09,32,152",5584.0,Boomers
Chile,2000,female,25-34 years,38.0,1244402,3.05,"77,86,09,32,152",5584.0,Generation X
Chile,2000,female,75+ years,5.0,277903,1.8,"77,86,09,32,152",5584.0,G.I. Generation
Chile,2000,male,5-14 years,8.0,1433773,0.56,"77,86,09,32,152",5584.0,Millenials
Chile,2000,female,5-14 years,6.0,1385647,0.43,"77,86,09,32,152",5584.0,Millenials
Chile,2001,male,75+ years,51.0,170681,29.88,"70,97,99,23,960",5020.0,Silent
Chile,2001,male,55-74 years,239.0,840928,28.42,"70,97,99,23,960",5020.0,Silent
Chile,2001,male,35-54 years,540.0,1973130,27.37,"70,97,99,23,960",5020.0,Boomers
Chile,2001,male,25-34 years,297.0,1254746,23.67,"70,97,99,23,960",5020.0,Generation X
Chile,2001,male,15-24 years,253.0,1302835,19.42,"70,97,99,23,960",5020.0,Millenials
Chile,2001,female,15-24 years,60.0,1266054,4.74,"70,97,99,23,960",5020.0,Millenials
Chile,2001,female,25-34 years,53.0,1241466,4.27,"70,97,99,23,960",5020.0,Generation X
Chile,2001,female,35-54 years,85.0,2001968,4.25,"70,97,99,23,960",5020.0,Boomers
Chile,2001,female,75+ years,6.0,289839,2.07,"70,97,99,23,960",5020.0,Silent
Chile,2001,female,55-74 years,19.0,986090,1.93,"70,97,99,23,960",5020.0,Silent
Chile,2001,male,5-14 years,12.0,1430077,0.84,"70,97,99,23,960",5020.0,Millenials
Chile,2001,female,5-14 years,10.0,1381776,0.72,"70,97,99,23,960",5020.0,Millenials
Chile,2002,male,75+ years,62.0,178855,34.66,"69,73,68,11,435",4866.0,Silent
Chile,2002,male,55-74 years,222.0,866261,25.63,"69,73,68,11,435",4866.0,Silent
Chile,2002,male,35-54 years,519.0,2027249,25.6,"69,73,68,11,435",4866.0,Boomers
Chile,2002,male,25-34 years,296.0,1250576,23.67,"69,73,68,11,435",4866.0,Generation X
Chile,2002,male,15-24 years,241.0,1324289,18.2,"69,73,68,11,435",4866.0,Millenials
Chile,2002,female,35-54 years,101.0,2055488,4.91,"69,73,68,11,435",4866.0,Boomers
Chile,2002,female,75+ years,13.0,301961,4.31,"69,73,68,11,435",4866.0,Silent
Chile,2002,female,25-34 years,46.0,1236130,3.72,"69,73,68,11,435",4866.0,Generation X
Chile,2002,female,15-24 years,47.0,1285841,3.66,"69,73,68,11,435",4866.0,Millenials
Chile,2002,female,55-74 years,34.0,1011017,3.36,"69,73,68,11,435",4866.0,Silent
Chile,2002,male,5-14 years,17.0,1421716,1.2,"69,73,68,11,435",4866.0,Millenials
Chile,2002,female,5-14 years,5.0,1373457,0.36,"69,73,68,11,435",4866.0,Millenials
Chile,2003,male,75+ years,68.0,186783,36.41,"75,64,34,59,840",5208.0,Silent
Chile,2003,male,55-74 years,252.0,893577,28.2,"75,64,34,59,840",5208.0,Silent
Chile,2003,male,35-54 years,522.0,2080845,25.09,"75,64,34,59,840",5208.0,Boomers
Chile,2003,male,25-34 years,306.0,1245745,24.56,"75,64,34,59,840",5208.0,Generation X
Chile,2003,male,15-24 years,234.0,1347509,17.37,"75,64,34,59,840",5208.0,Millenials
Chile,2003,female,35-54 years,92.0,2108485,4.36,"75,64,34,59,840",5208.0,Boomers
Chile,2003,female,25-34 years,53.0,1229939,4.31,"75,64,34,59,840",5208.0,Generation X
Chile,2003,female,15-24 years,53.0,1307367,4.05,"75,64,34,59,840",5208.0,Millenials
Chile,2003,female,75+ years,12.0,314243,3.82,"75,64,34,59,840",5208.0,Silent
Chile,2003,female,55-74 years,38.0,1037657,3.66,"75,64,34,59,840",5208.0,Silent
Chile,2003,male,5-14 years,20.0,1409825,1.42,"75,64,34,59,840",5208.0,Millenials
Chile,2003,female,5-14 years,4.0,1361783,0.29,"75,64,34,59,840",5208.0,Millenials
Chile,2004,male,75+ years,70.0,194364,36.01,"99,21,03,92,858",6744.0,Silent
Chile,2004,male,55-74 years,240.0,924415,25.96,"99,21,03,92,858",6744.0,Silent
Chile,2004,male,25-34 years,315.0,1242337,25.36,"99,21,03,92,858",6744.0,Generation X
Chile,2004,male,35-54 years,537.0,2130985,25.2,"99,21,03,92,858",6744.0,Boomers
Chile,2004,male,15-24 years,295.0,1369726,21.54,"99,21,03,92,858",6744.0,Millenials
Chile,2004,female,25-34 years,66.0,1224969,5.39,"99,21,03,92,858",6744.0,Generation X
Chile,2004,female,15-24 years,59.0,1327931,4.44,"99,21,03,92,858",6744.0,Millenials
Chile,2004,female,35-54 years,94.0,2157866,4.36,"99,21,03,92,858",6744.0,Boomers
Chile,2004,female,75+ years,11.0,326622,3.37,"99,21,03,92,858",6744.0,Silent
Chile,2004,female,55-74 years,28.0,1067631,2.62,"99,21,03,92,858",6744.0,Silent
Chile,2004,male,5-14 years,15.0,1395929,1.07,"99,21,03,92,858",6744.0,Millenials
Chile,2004,female,5-14 years,5.0,1348218,0.37,"99,21,03,92,858",6744.0,Millenials
Chile,2005,male,75+ years,69.0,201597,34.23,"1,22,96,48,12,046",8256.0,Silent
Chile,2005,male,55-74 years,252.0,959661,26.26,"1,22,96,48,12,046",8256.0,Silent
Chile,2005,male,35-54 years,512.0,2175825,23.53,"1,22,96,48,12,046",8256.0,Boomers
Chile,2005,male,25-34 years,279.0,1241761,22.47,"1,22,96,48,12,046",8256.0,Generation X
Chile,2005,male,15-24 years,265.0,1388993,19.08,"1,22,96,48,12,046",8256.0,Millenials
Chile,2005,female,35-54 years,108.0,2201632,4.91,"1,22,96,48,12,046",8256.0,Boomers
Chile,2005,female,15-24 years,62.0,1345647,4.61,"1,22,96,48,12,046",8256.0,Millenials
Chile,2005,female,25-34 years,49.0,1222631,4.01,"1,22,96,48,12,046",8256.0,Generation X
Chile,2005,female,55-74 years,40.0,1101868,3.63,"1,22,96,48,12,046",8256.0,Silent
Chile,2005,male,5-14 years,26.0,1381060,1.88,"1,22,96,48,12,046",8256.0,Millenials
Chile,2005,female,75+ years,6.0,339162,1.77,"1,22,96,48,12,046",8256.0,Silent
Chile,2005,female,5-14 years,14.0,1333737,1.05,"1,22,96,48,12,046",8256.0,Millenials
Chile,2006,male,75+ years,82.0,210746,38.91,"1,54,78,80,24,806",10270.0,Silent
Chile,2006,male,35-54 years,597.0,2214294,26.96,"1,54,78,80,24,806",10270.0,Boomers
Chile,2006,male,55-74 years,256.0,993366,25.77,"1,54,78,80,24,806",10270.0,Silent
Chile,2006,male,25-34 years,287.0,1244997,23.05,"1,54,78,80,24,806",10270.0,Generation X
Chile,2006,male,15-24 years,256.0,1407202,18.19,"1,54,78,80,24,806",10270.0,Millenials
Chile,2006,female,35-54 years,127.0,2239649,5.67,"1,54,78,80,24,806",10270.0,Boomers
Chile,2006,female,15-24 years,74.0,1361962,5.43,"1,54,78,80,24,806",10270.0,Millenials
Chile,2006,female,25-34 years,49.0,1223765,4.0,"1,54,78,80,24,806",10270.0,Generation X
Chile,2006,female,55-74 years,33.0,1136080,2.9,"1,54,78,80,24,806",10270.0,Silent
Chile,2006,female,75+ years,8.0,352617,2.27,"1,54,78,80,24,806",10270.0,Silent
Chile,2006,male,5-14 years,20.0,1367172,1.46,"1,54,78,80,24,806",10270.0,Millenials
Chile,2006,female,5-14 years,6.0,1319746,0.45,"1,54,78,80,24,806",10270.0,Millenials
Chile,2007,male,75+ years,63.0,219367,28.72,"1,73,60,59,68,179",11387.0,Silent
Chile,2007,male,55-74 years,270.0,1031049,26.19,"1,73,60,59,68,179",11387.0,Silent
Chile,2007,male,25-34 years,310.0,1251058,24.78,"1,73,60,59,68,179",11387.0,Generation X
Chile,2007,male,35-54 years,532.0,2247973,23.67,"1,73,60,59,68,179",11387.0,Boomers
Chile,2007,male,15-24 years,302.0,1422332,21.23,"1,73,60,59,68,179",11387.0,Millenials
Chile,2007,female,15-24 years,90.0,1375294,6.54,"1,73,60,59,68,179",11387.0,Millenials
Chile,2007,female,25-34 years,74.0,1227488,6.03,"1,73,60,59,68,179",11387.0,Generation X
Chile,2007,female,35-54 years,128.0,2272322,5.63,"1,73,60,59,68,179",11387.0,Boomers
Chile,2007,female,55-74 years,42.0,1174419,3.58,"1,73,60,59,68,179",11387.0,Silent
Chile,2007,female,75+ years,9.0,365832,2.46,"1,73,60,59,68,179",11387.0,Silent
Chile,2007,male,5-14 years,19.0,1352835,1.4,"1,73,60,59,68,179",11387.0,Generation Z
Chile,2007,female,5-14 years,9.0,1305466,0.69,"1,73,60,59,68,179",11387.0,Generation Z
Chile,2008,male,75+ years,74.0,227419,32.54,"1,79,63,84,96,279",11653.0,Silent
Chile,2008,male,25-34 years,346.0,1260323,27.45,"1,79,63,84,96,279",11653.0,Generation X
Chile,2008,male,55-74 years,294.0,1072247,27.42,"1,79,63,84,96,279",11653.0,Silent
Chile,2008,male,35-54 years,616.0,2277546,27.05,"1,79,63,84,96,279",11653.0,Boomers
Chile,2008,male,15-24 years,330.0,1433674,23.02,"1,79,63,84,96,279",11653.0,Millenials
Chile,2008,female,15-24 years,110.0,1384953,7.94,"1,79,63,84,96,279",11653.0,Millenials
Chile,2008,female,25-34 years,79.0,1234171,6.4,"1,79,63,84,96,279",11653.0,Generation X
Chile,2008,female,35-54 years,135.0,2300364,5.87,"1,79,63,84,96,279",11653.0,Boomers
Chile,2008,female,55-74 years,64.0,1216310,5.26,"1,79,63,84,96,279",11653.0,Silent
Chile,2008,female,75+ years,10.0,378855,2.64,"1,79,63,84,96,279",11653.0,Silent
Chile,2008,female,5-14 years,16.0,1291313,1.24,"1,79,63,84,96,279",11653.0,Generation Z
Chile,2008,male,5-14 years,14.0,1338486,1.05,"1,79,63,84,96,279",11653.0,Generation Z
Chile,2009,male,75+ years,88.0,234780,37.48,"1,72,38,94,98,445",11062.0,Silent
Chile,2009,male,25-34 years,362.0,1273220,28.43,"1,72,38,94,98,445",11062.0,Generation X
Chile,2009,male,55-74 years,316.0,1116278,28.31,"1,72,38,94,98,445",11062.0,Silent
Chile,2009,male,35-54 years,613.0,2304506,26.6,"1,72,38,94,98,445",11062.0,Boomers
Chile,2009,male,15-24 years,330.0,1440637,22.91,"1,72,38,94,98,445",11062.0,Millenials
Chile,2009,female,15-24 years,102.0,1390368,7.34,"1,72,38,94,98,445",11062.0,Millenials
Chile,2009,female,25-34 years,85.0,1244249,6.83,"1,72,38,94,98,445",11062.0,Generation X
Chile,2009,female,35-54 years,155.0,2325328,6.67,"1,72,38,94,98,445",11062.0,Boomers
Chile,2009,female,55-74 years,59.0,1260914,4.68,"1,72,38,94,98,445",11062.0,Silent
Chile,2009,female,75+ years,12.0,391659,3.06,"1,72,38,94,98,445",11062.0,Silent
Chile,2009,male,5-14 years,15.0,1324547,1.13,"1,72,38,94,98,445",11062.0,Generation Z
Chile,2009,female,5-14 years,11.0,1277663,0.86,"1,72,38,94,98,445",11062.0,Generation Z
Chile,2010,male,75+ years,98.0,241464,40.59,"2,18,53,75,51,220",13874.0,Silent
Chile,2010,male,35-54 years,607.0,2329802,26.05,"2,18,53,75,51,220",13874.0,Generation X
Chile,2010,male,25-34 years,307.0,1289792,23.8,"2,18,53,75,51,220",13874.0,Generation X
Chile,2010,male,55-74 years,273.0,1162662,23.48,"2,18,53,75,51,220",13874.0,Silent
Chile,2010,male,15-24 years,315.0,1442868,21.83,"2,18,53,75,51,220",13874.0,Millenials
Chile,2010,female,15-24 years,90.0,1391250,6.47,"2,18,53,75,51,220",13874.0,Millenials
Chile,2010,female,35-54 years,150.0,2348223,6.39,"2,18,53,75,51,220",13874.0,Generation X
Chile,2010,female,25-34 years,78.0,1257779,6.2,"2,18,53,75,51,220",13874.0,Generation X
Chile,2010,female,55-74 years,45.0,1307594,3.44,"2,18,53,75,51,220",13874.0,Silent
Chile,2010,female,75+ years,10.0,404348,2.47,"2,18,53,75,51,220",13874.0,Silent
Chile,2010,male,5-14 years,18.0,1311312,1.37,"2,18,53,75,51,220",13874.0,Generation Z
Chile,2010,female,5-14 years,10.0,1264757,0.79,"2,18,53,75,51,220",13874.0,Generation Z
Chile,2011,male,75+ years,89.0,250197,35.57,"2,52,25,19,92,029",15854.0,Silent
Chile,2011,male,55-74 years,339.0,1205080,28.13,"2,52,25,19,92,029",15854.0,Boomers
Chile,2011,male,25-34 years,330.0,1309717,25.2,"2,52,25,19,92,029",15854.0,Millenials
Chile,2011,male,35-54 years,575.0,2350457,24.46,"2,52,25,19,92,029",15854.0,Generation X
Chile,2011,male,15-24 years,312.0,1441346,21.65,"2,52,25,19,92,029",15854.0,Millenials
Chile,2011,female,35-54 years,158.0,2367343,6.67,"2,52,25,19,92,029",15854.0,Generation X
Chile,2011,female,25-34 years,67.0,1274974,5.26,"2,52,25,19,92,029",15854.0,Millenials
Chile,2011,female,15-24 years,69.0,1388507,4.97,"2,52,25,19,92,029",15854.0,Millenials
Chile,2011,female,55-74 years,50.0,1351263,3.7,"2,52,25,19,92,029",15854.0,Boomers
Chile,2011,female,75+ years,14.0,417296,3.35,"2,52,25,19,92,029",15854.0,Silent
Chile,2011,female,5-14 years,12.0,1253907,0.96,"2,52,25,19,92,029",15854.0,Generation Z
Chile,2011,male,5-14 years,12.0,1300696,0.92,"2,52,25,19,92,029",15854.0,Generation Z
Chile,2012,male,75+ years,101.0,258082,39.13,"2,67,12,23,20,057",16617.0,Silent
Chile,2012,male,25-34 years,319.0,1333713,23.92,"2,67,12,23,20,057",16617.0,Millenials
Chile,2012,male,35-54 years,555.0,2370451,23.41,"2,67,12,23,20,057",16617.0,Generation X
Chile,2012,male,55-74 years,285.0,1250017,22.8,"2,67,12,23,20,057",16617.0,Boomers
